artist,song,link,text
Bob Dylan,Clothes Line,/b/bob+dylan/clothes+line_20021565.html,"After a while we took in the clothes,  
Nobody said very much.  
Just some old wild shirts and a couple pairs of pants  
Which nobody really wanted to touch.  
Mama come in and picked up a book  
An' Papa asked her what it was.  
Someone else asked, ""What do you care?""  
Papa said, ""Well, just because.""  
Then they started to take back their clothes,  
Hang 'em on the line.  
It was January the thirtieth  
And everybody was feelin' fine.  
  
The next day everybody got up  
Seein' if the clothes were dry.  
The dogs were barking, a neighbor passed,  
Mama, of course, she said, ""Hi!""  
""Have you heard the news?"" he said, with a grin,  
""The Vice-President's gone mad!""  
""Where?"" ""Downtown."" ""When?"" ""Last night.""  
""Hmm, say, that's too bad!""  
""Well, there's nothin' we can do about it,"" said the neighbor,  
""It's just somethin' we're gonna have to forget.""  
""Yes, I guess so,"" said Ma,  
Then she asked me if the clothes was still wet.  
  
I reached up, touched my shirt,  
And the neighbor said, ""Are those clothes yours?""  
I said, ""Some of 'em, not all of 'em.""  
He said, ""Ya always help out around here with the chores?""  
I said, ""Sometime, not all the time.""  
Then my neighbor, he blew his nose  
Just as papa yelled outside,  
""Mama wants you t' come back in the house and bring them clothes.""  
Well, I just do what I'm told,  
So, I did it, of course.  
I went back in the house and Mama met me  
And then I shut all the doors.

"
Bob Dylan,Copper Kettle,/b/bob+dylan/copper+kettle_20021515.html,"Get you a copper kettle, get you a copper coil  
Fill it with new made corn mash and never more you'll toil  
You'll just lay there by the juniper while the moon is bright  
Watch them just a-filling in the pale moonlight.  
  
Build you a fire with hickory, hickory, ash and oak  
Don't use no green or rotten wood, they'll get you by the smoke  
You'll just lay there by the juniper while the moon is bright  
Watch them just a-filling in the pale moonlight.  
  
My daddy he made whiskey, my granddaddy he did too  
We ain't paid no whiskey tax since 1792  
You'll just lay there by the juniper while the moon is bright  
Watch them just a-filling in the pale moonlight.

"
Bob Dylan,Country Pie,/b/bob+dylan/country+pie_20021448.html,"Just like old Saxophone Joe  
When he's hot ,the hogshead up on his toe  
Oh me, oh my  
Love that country pie.  
  
Listen to the fiddler play  
When he's playin' 'til the break of day  
Oh me, oh my  
Love that country pie.  
  
Raspberry, strawberry, lemon and lime  
What do I care?  
Blueberry, apple, cherry, pumpkin and plum  
Call me for dinner,  
Honey, I'll be there.  
  
Saddle me up on my big white goose  
Tie me on 'er turn her loose  
Oh me, oh my  
Love that country pie.  
  
I don't need much and that ain't no lie  
Ain't runnin' any race  
Give to me my country pie  
I won't throw it up in anybody's face.  
  
Shake me up that old peach tree  
Little Jack Horner's got nothin' on me  
Oh me, oh my  
Love that country pie.

"
Bob Dylan,Cry A While,/b/bob+dylan/cry+a+while_20681362.html,"Well, I had to go down and see a guy named Mr. Goldsmith  
A nasty, dirty, double-crossin', back-stabbin' phony I didn't want to have to
be dealin' with  
But I did it for you and all you gave me was a smile  
Well, I cried for you - now it's your turn to cry awhile  
  
I don't carry dead weight - I'm no flash in the pan  
All right, I'll set you straight, can't you see I'm a union man?  
I'm lettin' the cat out of the cage, I'm keeping a low profile  
Well, I cried for you - now it's your turn, you can cry awhile  
  
Feel like a fighting rooster - feel better than I ever felt  
But the Pennsylvania line's in an awful mess and the Denver road is about to
melt  
I went to the church house, every day I go an extra mile  
Well, I cried for you - now it's your turn, you can cry awhile  
  
Last night 'cross the alley there was a pounding on the walls  
It must have been Don Pasquale makin' a two a.m. booty call  
To break a trusting heart like mine was just your style  
Well, I cried for you - now it's your turn to cry awhile  
  
I'm on the fringes of the night, fighting back tears that I can't control  
Some people they ain't human, they got no heart or soul  
Well, I'm crying to The Lord - I'm tryin' to be meek and mild  
Yes, I cried for you - now it's your turn, you can cry awhile  
  
Well, there's preachers in the pulpits and babies in the cribs  
I'm longin' for that sweet fat that sticks to your ribs  
I'm gonna buy me a barrel of whiskey - I'll die before I turn senile  
Well, I cried for you - now it's your turn, you can cry awhile  
  
Well, you bet on a horse and it ran on the wrong way  
I always said you'd be sorry and today could be the day  
I might need a good lawyer, could be your funeral, my trial  
Well, I cried for you, now it's your turn, you can cry awhile

"
Bob Dylan,Dark Eyes,/b/bob+dylan/dark+eyes_20021360.html,"Oh, the gentlemen are talking and the midnight moon is on the riverside  
They're drinking up and walking and it is time for me to slide  
I live in another world where life and death are memorized  
Where the earth is strung with lover's pearls and all I see are dark eyes.  
  
A cock is crowing far away and another soldier's deep in prayer  
Some mother's child has gone astray, she can't find him anywhere  
But I hear another rum beating for the dead that rise  
Whom nature's beast fear as they come and all I see are dark eyes.  
  
They tell me to be discreet for all intended purposes  
They tell me revenge is sweet, I'm sure it is  
But I feel nothing for their game, where beauty goes unrecognized  
All I feel is heat and flame, and all I see are dark eyes.  
  
Oh, the French girl, she's in paradise and a drunken man is at the wheel  
Hunger pays a heavy prize to the falling god of speed and steel  
Oh, time is short and the days are sweet and passion rules the arrow that
flies  
A million faces at my feet but all I see are dark eyes.

"
Bob Dylan,Dear Landlord,/b/bob+dylan/dear+landlord_20021404.html,"Dear landlord,  
Please don't put a price on my soul.  
My burden is heavy,  
My dreams are beyond control.  
When that steamboat whistle blows,  
I'm gonna give you all I got to give,  
And I do hope you receive it well,  
Dependin' on the way you feel that you live.  
  
Dear landlord,  
Please heed these words that I speak.  
I know you've suffered much,  
But in this you are not so unique.  
All of us, at times, we might work too hard  
To have it too fast and too much,  
And anyone can fill his life up  
With things he can see but he just cannot touch.  
  
Dear landlord,  
Please don't dismiss my case.  
I'm not about to argue,  
I'm not about to move to no other place.  
Now, each of us has his own special gift  
And you know this was meant to be true,  
And if you don't underestimate me,  
I won't underestimate you.

"
Bob Dylan,Denise,/b/bob+dylan/denise_20183774.html,"By Bob Dylan  
  
Denise, Denise,  
Gal, what's on your mind?  
Denise, Denise,  
Gal, what's on your mind?  
You got your eyes closed,  
Heaven knows that you ain't blind.  
  
Well, I can see you smiling,  
But oh your mouth is inside out.  
I can see you smiling,  
But you're smiling inside out.  
Well, I know you're laughin'  
But what are you laughin' about.  
  
Well, if you're tryin' to throw me,  
Babe, I've already been tossed.  
If you're tryin' to throw me,  
Babe, I've already been tossed.  
Babe, you're tryin' to lose me.  
Babe, I'm already lost.  
  
Well, what are you doing,  
Are you flying or have you flipped?  
Oh, what are you doing,  
Are you flying or have you flipped?  
Well, you call my name  
And then say your tongue just slipped.  
  
Denise, Denise,  
You're concealed here on the shelf.  
Denise, Denise,  
You're concealed here on the shelf.  
I'm looking deep in your eyes, babe,  
And all I can see is myself.

"
Bob Dylan,Dirt Road Blues,/b/bob+dylan/dirt+road+blues_20021612.html,"Gonna walk down that dirt road 'Til someone will let me ride  
Gonna walk down that dirt road 'Til someone will let me ride  
If I can't find my baby I'm gonna run away and hide  
Well, I been pacing round the room, hoping maybe she come back  
pacing round the room, hoping maybe she come back  
Well, I been praying for salvation  
Laying round in a one-room country shack  
Gonna walk down that dirt road, until my eyes begin to bleed  
Gonna walk down that dirt road, until my eyes begin to bleed  
'Til there's nothing left to see  
'Til the chains have been shattered and I been freed  
But I'm looking at my shadow, I been watching the clouds up above  
looking at my shadow, watching the clouds up above  
Rolling through the rain and hail  
Looking for the sunny side of love  
Gonna walk down that dirt road 'til everything becomes the same  
Gonna walk down that dirt road 'til everything becomes the same  
I keep on walking 'til I hear her holler out my name

"
Bob Dylan,Disease Of Conceit,/b/bob+dylan/disease+of+conceit_20021470.html,"There's a whole lot of people suffering tonight from the disease of conceit  
Whole lot of people struggling tonight from the disease of conceit  
Comes right down the highway straight down the line  
Rips into your senses through your body and your mind  
Nothing about it that's sweet  
The disease of conceit.  
  
There's a whole lot of hearts breaking tonight from the disease of conceit  
Whole lot of hearts shaking tonight from the disease of conceit  
Steps into your eats into your soul  
Over your senses you have no control  
Ain't nothing too discreet about the disease of conceit.  
  
There's a whole lot of people dying tonight from the disease of conceit  
Whole lot of people crying tonight from the disease of conceit  
Comes right out of nowhere and you're down for the count  
From the outside world the pressure will mount  
Turn you into a piece of meat  
The disease of conceit.  
  
Conceit is the disease that the doctors got no cure  
They've done a lot of research on it but what it is they're still not sure.  
  
There's a whole lot of people in trouble tonight from the disease of conceit  
Whole lot of people seeing trouble tonight fro the disease of conceit  
Give you delusions of grandeur an evil eye  
Give you the idea that you're too good to die  
The they bury you from head to feet  
From the disease of conceit.

"
Bob Dylan,Dixie,/b/bob+dylan/dixie_20191943.html,"I wish I was in the land of cotton  
Old times there are not forgotten  
Look away, look away, look away to Dixie Land  
  
[Chorus]  
In Dixie Land where i was born  
Early on one frosty morn  
Look away, look away, look away to Dixie Land  
  
I wish I was in Dixie  
Away, away  
In Dixie Land I'll take my stand  
To live and die in Dixie  
Away, away, away down south in Dixie  
Away, away, away down south in Dixie  
  
[Chorus]  
  
I wish I was in Dixie  
Away, away  
In Dixie Land I'll take my stand  
To live and die in Dixie  
Away, away, away down south in Dixie  
Away, away, away down south in Dixie

"
Bob Dylan,Do Right To Me Baby,/b/bob+dylan/do+right+to+me+baby_20021544.html,"Don't wanna judge nobody, don't wanna be judged,  
Don't wanna touch nobody, don't wanna be touched.  
Don't wanna hurt nobody, don't wanna be hurt,  
Don't wanna treat nobody like they was dirt.  
  
But if you do right to me, baby,  
I'll do right to you, too.  
Ya got to do unto others  
Like you'd have them, like you'd have them, do unto you.  
  
Don't wanna shoot nobody, don't wanna be shot,  
Don't wanna buy nobody, don't wanna be bought.  
Don't wanna bury nobody, don't wanna be buried,  
Don't wanna marry nobody if they're already married.  
  
But if you do right to me, baby,  
I'll do right to you, too.  
Ya got to do unto others  
Like you'd have them, like you'd have them, do unto you.  
  
Don't wanna burn nobody, don't wanna be burned,  
Don't wanna learn from nobody what I gotta unlearn.  
Don't wanna cheat nobody, don't wanna be cheated,  
Don't wanna defeat nobody if they already been defeated.  
  
But if you do right to me, baby,  
I'll do right to you, too.  
Ya got to do unto others  
Like you'd have them, like you'd have them, do unto you.  
  
Don't wanna wink at nobody, don't wanna be winked at,  
Don't wanna be used by nobody for a doormat.  
Don't wanna confuse nobody, don't wanna be confused,  
Don't wanna amuse nobody, don't wanna be amused.  
  
But if you do right to me, baby,  
I'll do right to you, too.  
Ya got to do unto others  
Like you'd have them, like you'd have them, do unto you.  
  
Don't wanna betray nobody, don't wanna be betrayed,  
Don't wanna play with nobody, don't wanna be waylaid.  
Don't wanna miss nobody, don't wanna be missed,  
Don't put my faith in nobody, not even a scientist.  
  
But if you do right to me, baby,  
I'll do right to you, too.  
Ya got to do unto others  
Like you'd have them, like you'd have them, do unto you.

"
